hit_id	worker_id	worktime_s	item_id	wav	transcription
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	9354baf4c6ef4015a103c23ea197929a	18	water_bottle_4_2	water_bottle_4_2_20	this is a normal sized water bottle
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	d1d798f536004a0c827dc5229e10a31f	23	water_bottle_4_2	water_bottle_4_2_9	a water bottle with water inside it has a blue and white label
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	f7fe0d12860b4d01bff86bf49c85dde7	28	water_bottle_4_2	water_bottle_4_2_8	it is a plastic container of liquid clear liquid specifically with a white topper on the top on the screw-top on a has a blue label wrapped around it and you can see straight through it on to the other side
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	6dcfcd8f1e9a4896b815399cfc231377	17	water_bottle_4_2	water_bottle_4_2_18	the item is a bottle of water the water is clear and it has a label on
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	7576ac87f8b44bedb440e21a7778792a	48	water_bottle_4_2	water_bottle_4_2_11	it is an Acadia brand bottle of water with a white cap and I'm Blue Label
3YGE63DIN8VAA7W4QEI0D5JO98EW0G	2a7600f755ff444297d059b41f27aad4	18	water_bottle_4_2	water_bottle_4_2_10	this is a water bottle made of plastic and it can be easily recycled
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	7350a85e2580482eab22bbcf8810202b	25	lightbulb_3_3	lightbulb_3_3_14	not sure what this picture is showing but I'm going to assume it's from type of air freshener
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	05a21bdb0d30480089e62411cfda08ce	34	lightbulb_3_3	lightbulb_3_3_20	okay this is a small round object is white and also has different colors in the middle such as gold and orange looks like I'm not sure what this is but this is basically a small and round object it is white and also has different colors in it thank you
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	1493faf560654e2895570076fd19725e	45	lightbulb_3_3	lightbulb_3_3_11	this is a white circular object with some red colored Circle towards the middle it might be a lid to something
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	c88f413c9fdf486e824e6841084fa727	60	lightbulb_3_3	lightbulb_3_3_17	this is a white light bulb with a clear glass in the middle and an orange.
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	a0d73713a17942d78cd2eab401fedbe1	71	lightbulb_3_3	lightbulb_3_3_13	a small white savway
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	452aa4266af946adb903329b9020cd90	42	lightbulb_3_3	lightbulb_3_3_12	go to be a white over for some object and it is on the side so I can feel ask for show bird look like a white Uber
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	e2a21dfb08624ea68c097f807290bed0	12	lightbulb_3_3	lightbulb_3_3_19	this is some specimens of light bulb
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	1b33cb2e0ce548ce9ce3f48685984488	2542	lightbulb_3_3	lightbulb_3_3_7	a light bulb is used for lighting a dark space
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	5725654a4df34a70855f36ad65f1bbc8	26	lightbulb_3_3	lightbulb_3_3_9	this is an object that is white and round in the middle of the object there is an orange smaller Circle and the object itself is a larger white circle
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	64b95997c6d54447852ef22f103ff752	76	lightbulb_3_3	lightbulb_3_3_5	it is cell city light bulb
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	381d224665c34178bcd5828c6f124572	668	lightbulb_3_3	lightbulb_3_3_15	a light bulb is used when we walk in the dark place
3D5G8J4N5A2YBRTQY61EBE2FZA9VTH	8562f93f62234a888320a619dfc29f52	219	lightbulb_3_3	lightbulb_3_3_8	this is a white light bulb
3VZYA8PITOWGXOHKUDVRN56BPBB054	bf1e87cf25954255ae197cd94edc7598	76	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_13	the given picture is about turn on the table light color
3VZYA8PITOWGXOHKUDVRN56BPBB054	263b756b6b6446db89cf8b85d9144923	13	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_9	sending recipients of you
3VZYA8PITOWGXOHKUDVRN56BPBB054	1493faf560654e2895570076fd19725e	27	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_15	this is a small plastic prescription bottle
3VZYA8PITOWGXOHKUDVRN56BPBB054	f6eb52e7f2564b5e9a77096bb23e54c8	23	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_20	it is a large prescription pill bottle with a safety lock cap the information on the label is scratched out
3VZYA8PITOWGXOHKUDVRN56BPBB054	9354baf4c6ef4015a103c23ea197929a	21	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_8	this is a medicine bottle
3VZYA8PITOWGXOHKUDVRN56BPBB054	452aa4266af946adb903329b9020cd90	35	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_12	is a recipient maybe for field that has a soft white
3VZYA8PITOWGXOHKUDVRN56BPBB054	a51f5d25ce6f44bf9a4cb1cb5d9bb1d3	15	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_11	this is a pill bottle
3VZYA8PITOWGXOHKUDVRN56BPBB054	dc93cc31cb394580b1d169d5128b5eb4	30	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_19	this item is a medicine bottle it has a white top
3VZYA8PITOWGXOHKUDVRN56BPBB054	64b95997c6d54447852ef22f103ff752	71	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_10	Leticia small medicine bottle the kappas close Beyblade
3VZYA8PITOWGXOHKUDVRN56BPBB054	7576ac87f8b44bedb440e21a7778792a	37	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_16	there is an orange medication bottle with a white safety lid
3VZYA8PITOWGXOHKUDVRN56BPBB054	2a7600f755ff444297d059b41f27aad4	24	prescription_medicine_bottle_3_1	prescription_medicine_bottle_3_1_14	this is a small container of medication usually when the prescription is filled by a pharmacy
3NKW03WTLM5YY0137CCFSBA6MCCQW8	7350a85e2580482eab22bbcf8810202b	20	coffee_mug_3_4	coffee_mug_3_4_7	nice picture I see a small white
3NKW03WTLM5YY0137CCFSBA6MCCQW8	bb4b007c9d4c4ad88600d7d230bf2c88	23	coffee_mug_3_4	coffee_mug_3_4_20	this is a small teacup it has a handle and it is white
3NKW03WTLM5YY0137CCFSBA6MCCQW8	5add4360b7b14caab7bb037819acab93	67	coffee_mug_3_4	coffee_mug_3_4_6	empty white mug
3NKW03WTLM5YY0137CCFSBA6MCCQW8	ba760c78d2534ec7b8718da77280e54c	16	coffee_mug_3_4	coffee_mug_3_4_11	white coffee or tea cup it's a smaller type of small handle
3NKW03WTLM5YY0137CCFSBA6MCCQW8	598a9ecc9b6246a88b8e1f45a03d9e9c	95	coffee_mug_3_4	coffee_mug_3_4_18	there is a cup on the turntable a cup of something to hold liquid
3NKW03WTLM5YY0137CCFSBA6MCCQW8	6dae2491033f4b10b778923641c35082	80	coffee_mug_3_4	coffee_mug_3_4_15	this is a copy just using her to drink
3NKW03WTLM5YY0137CCFSBA6MCCQW8	dd390fc8efcd46bdaf441dac5b903985	21	coffee_mug_3_4	coffee_mug_3_4_17	the object is a white mug there is a very small that is cheap
3NKW03WTLM5YY0137CCFSBA6MCCQW8	2bbf9b68ec784293a2bc4286bfe6285d	37	coffee_mug_3_4	coffee_mug_3_4_12	a off-white ceramic cup showing in the picture
3NKW03WTLM5YY0137CCFSBA6MCCQW8	4ea410a3d21e4d5f8e9bf673cda0272c	22	coffee_mug_3_4	coffee_mug_3_4_16	it is a white ceramic tea cup
3NKW03WTLM5YY0137CCFSBA6MCCQW8	cc60aefe62b94ff581166dec36d7ce08	63	coffee_mug_3_4	coffee_mug_3_4_5	a white ceramic coffee mug
3NKW03WTLM5YY0137CCFSBA6MCCQW8	57d21b79e6df4c5c8b62d98b054855d9	29	coffee_mug_3_4	coffee_mug_3_4_14	Seeker short and stout
3NKW03WTLM5YY0137CCFSBA6MCCQW8	1b33cb2e0ce548ce9ce3f48685984488	2703	coffee_mug_3_4	coffee_mug_3_4_9	is ceramic Compass used to drink hot beverages
3U74KRR67MJL3MKHWFFN1X82D77TNY	c7624a0a42de4bdca8ec64f642865492	80	allen_wrench_3_2	allen_wrench_3_2_6	flexi straw this is a purple straw with an extendable top where you can bend it and you don't drink your drink from the straw you can put the straw into a glass and put it into a park and you can put it into a styrofoam type cover that you get from a restaurant or fast food place mostly ask me those type of flexi straws this is a deep purple and dark purple ones that you can bend at the top to adjust how you drink the straw how you drink out of a straw what do you want to turn it up and drink it straight and it so that way you can easily drink
3U74KRR67MJL3MKHWFFN1X82D77TNY	a6f9698f8dac415692bc3c68f4e8cade	10	allen_wrench_3_2	allen_wrench_3_2_18	there is a large allen wrench in front of you
3U74KRR67MJL3MKHWFFN1X82D77TNY	1493faf560654e2895570076fd19725e	31	allen_wrench_3_2	allen_wrench_3_2_9	this is one black colored allen wrench or L socket that is a little bit bigger
3U74KRR67MJL3MKHWFFN1X82D77TNY	eb1b6474d0384cc4be7b7aaea8a4da91	279	allen_wrench_3_2	allen_wrench_3_2_14	there is an allen wrench on the turntable this Allen Ranch has no grape and the entire body is black
3U74KRR67MJL3MKHWFFN1X82D77TNY	c88f413c9fdf486e824e6841084fa727	21	allen_wrench_3_2	allen_wrench_3_2_13	this is a dark gray medium sized allen wrench
3U74KRR67MJL3MKHWFFN1X82D77TNY	9354baf4c6ef4015a103c23ea197929a	64	allen_wrench_3_2	allen_wrench_3_2_8	this is a single black allen wrench
3U74KRR67MJL3MKHWFFN1X82D77TNY	44a2a17c155548d38fba4f0cfa89821c	434	allen_wrench_3_2	allen_wrench_3_2_16	it's a black metal L-shaped allen wrench
3U74KRR67MJL3MKHWFFN1X82D77TNY	d1d798f536004a0c827dc5229e10a31f	70	allen_wrench_3_2	allen_wrench_3_2_15	an allen wrench the color is black
3U74KRR67MJL3MKHWFFN1X82D77TNY	ae8dbb7084a242d1bf074bf8c851105c	34	allen_wrench_3_2	allen_wrench_3_2_7	there is a black L shaped object the either end of the object seems to be either a circle shape or a hexagonal shape
3U74KRR67MJL3MKHWFFN1X82D77TNY	41ca6bcea1384b78882a1347f99190e6	81	allen_wrench_3_2	allen_wrench_3_2_17	a allen wrench the Allen wrench is black
3U74KRR67MJL3MKHWFFN1X82D77TNY	2a7600f755ff444297d059b41f27aad4	23	allen_wrench_3_2	allen_wrench_3_2_12	this is what is normally known as an lnk which is used in assembling things
3U74KRR67MJL3MKHWFFN1X82D77TNY	9c29c123bf8a4e2da6cd61889c33a761	49	allen_wrench_3_2	allen_wrench_3_2_19	a hex wrench with a metallic surface and a 90-degree Bend
3U74KRR67MJL3MKHWFFN1X82D77TNY	ed780ce41340451496923751e069d0bd	32	allen_wrench_3_2	allen_wrench_3_2_10	a large black Allen key
38G0E1M85M3DB48FYBROGAOHIOGVU8	0c177f48f6254a3f9991a46313b36fbc	54	food_jar_5_1	food_jar_5_1_12	a jar with a black cat containing olives
38G0E1M85M3DB48FYBROGAOHIOGVU8	9eb8c9a3affa40f08e6b2355e97c0833	105	food_jar_5_1	food_jar_5_1_17	a glass of olives
38G0E1M85M3DB48FYBROGAOHIOGVU8	2a81ca6daae3476598506d7800b1f586	28	food_jar_5_1	food_jar_5_1_18	is there a great snack and a great vegetable to add onto any sandwich
38G0E1M85M3DB48FYBROGAOHIOGVU8	bb4b007c9d4c4ad88600d7d230bf2c88	9	food_jar_5_1	food_jar_5_1_19	this is a jar of Olives they are green olives
38G0E1M85M3DB48FYBROGAOHIOGVU8	1717708c7af5468188e808a8d09b5c98	342	food_jar_5_1	food_jar_5_1_14	this is a small jar of green olives with a black lid
38G0E1M85M3DB48FYBROGAOHIOGVU8	839f7d9155464beea0c4afe679b2f38b	21	food_jar_5_1	food_jar_5_1_20	clear glass looks be glass container with a black top and it is full of green olives
38G0E1M85M3DB48FYBROGAOHIOGVU8	ebc5fa71e0c74452a82b464509ae5878	116	food_jar_5_1	food_jar_5_1_9	there is a jar of Olives stuffed with peppers
38G0E1M85M3DB48FYBROGAOHIOGVU8	d1d798f536004a0c827dc5229e10a31f	20	food_jar_5_1	food_jar_5_1_7	a bottle of green olives the lid is black
38G0E1M85M3DB48FYBROGAOHIOGVU8	57d21b79e6df4c5c8b62d98b054855d9	12	food_jar_5_1	food_jar_5_1_16	there is an unopened jar of Manzanita olives
38G0E1M85M3DB48FYBROGAOHIOGVU8	b31325622775467293b226316011bba3	29	food_jar_5_1	food_jar_5_1_15	here we have a jar of olives the olives are I can see the end of the word pearls so they are pearls and they are green olives with pimentos in them
38G0E1M85M3DB48FYBROGAOHIOGVU8	7576ac87f8b44bedb440e21a7778792a	25	food_jar_5_1	food_jar_5_1_13	it is a glass jar of olives with a black metal lid
38G0E1M85M3DB48FYBROGAOHIOGVU8	c56f84d786f1453488d3879d09c14f54	34	food_jar_5_1	food_jar_5_1_10	I'm kind of Jar of possibly olives
38G0E1M85M3DB48FYBROGAOHIOGVU8	9c29c123bf8a4e2da6cd61889c33a761	28	food_jar_5_1	food_jar_5_1_6	a jar of olives in a liquid with a black lid and label on the side
3GS542CVJVLYTI5XU9EKGG74SF559L	2a81ca6daae3476598506d7800b1f586	22	can_opener_3_3	can_opener_3_3_14	can openers are really good for opening cans such as tuna cans and he kinds of sauces or any kind of metal cans
3GS542CVJVLYTI5XU9EKGG74SF559L	1493faf560654e2895570076fd19725e	26	can_opener_3_3	can_opener_3_3_18	this is one metal can opener with light gray colored handles
3GS542CVJVLYTI5XU9EKGG74SF559L	5add4360b7b14caab7bb037819acab93	40	can_opener_3_3	can_opener_3_3_20	objectives to open cans in blue color
3GS542CVJVLYTI5XU9EKGG74SF559L	eb1b6474d0384cc4be7b7aaea8a4da91	95	can_opener_3_3	can_opener_3_3_6	there is a can opener on the turntable The Grapes on the can opener are of a light green color
3GS542CVJVLYTI5XU9EKGG74SF559L	f6fe612b6f924745a844f805ed4d7c04	53	can_opener_3_3	can_opener_3_3_13	is a can opener with very light blue handles and the Turning handle on it
3GS542CVJVLYTI5XU9EKGG74SF559L	a0d73713a17942d78cd2eab401fedbe1	27	can_opener_3_3	can_opener_3_3_7	a sky blue wine opener
3GS542CVJVLYTI5XU9EKGG74SF559L	452aa4266af946adb903329b9020cd90	83	can_opener_3_3	can_opener_3_3_11	it's a two I guess. That has a blue light blue cable
3GS542CVJVLYTI5XU9EKGG74SF559L	44a2a17c155548d38fba4f0cfa89821c	196	can_opener_3_3	can_opener_3_3_19	it's a can opener with light blue plastic handles
3GS542CVJVLYTI5XU9EKGG74SF559L	6a1c11a376424a63b82275391b9593fd	30	can_opener_3_3	can_opener_3_3_15	a silver handheld can opener that would be used manually
3GS542CVJVLYTI5XU9EKGG74SF559L	13f3d989fb0648a68c6b8086bd2f3c7f	34	can_opener_3_3	can_opener_3_3_10	the item is a can opener made of metal and plastic his handle is blue and its top is silver
3GS542CVJVLYTI5XU9EKGG74SF559L	7576ac87f8b44bedb440e21a7778792a	39	can_opener_3_3	can_opener_3_3_16	there is a high quality manual can opener with teal handles
3GS542CVJVLYTI5XU9EKGG74SF559L	1ca80e6c4ee54e8bb33166da6cc5b909	25	can_opener_3_3	can_opener_3_3_17	a can opener with a teal handle and teal grip facing away from me
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	0c177f48f6254a3f9991a46313b36fbc	67	pencil_3_1	pencil_3_1_19	a black bag with a red plate
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	c8049e47dfcb496e89e1a182c8f1ab40	14	pencil_3_1	pencil_3_1_12	this Tools in on the turntable is a mechanical pencil and its purposes is used for a drawing writing and any type of educational purpose
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	7689316287744694b3374f1825f1918e	70	pencil_3_1	pencil_3_1_13	this is a clear mechanical pencil with a red pencil clip a white eraser and a black tip
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	f6eb52e7f2564b5e9a77096bb23e54c8	30	pencil_3_1	pencil_3_1_20	it is a common black mechanical pencil with a red embellishment on the side
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	d54a74e734154914b95255ccd6d0f054	25	pencil_3_1	pencil_3_1_17	a mechanical pencil is lying on its side it has a red clip and a small white eraser
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	dd390fc8efcd46bdaf441dac5b903985	19	pencil_3_1	pencil_3_1_11	this object is a mechanical pencil
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	9354baf4c6ef4015a103c23ea197929a	21	pencil_3_1	pencil_3_1_16	this is a black mechanical pencil
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	9c72ffd06fe049f2a8dcf6c241de994d	132	pencil_3_1	pencil_3_1_9	a pen or pencil has a top with an eraser on it and it obviously the push-button type where there's a pencil and you push down on the top it'll push out a little bit of laying a little at a time fixed if it's a pain in the be just for clicking and in and out and that the point there is a comes out of a plastic black plastic piece about an inch long
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	edcefab034794ee4885915730a62ad52	26	pencil_3_1	pencil_3_1_15	it to contain ink used for writing
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	7576ac87f8b44bedb440e21a7778792a	30	pencil_3_1	pencil_3_1_8	it is a black Bic mechanical pencil with a white eraser and a red clip
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	2a7600f755ff444297d059b41f27aad4	22	pencil_3_1	pencil_3_1_6	it is a pencil with an adjustable tip and an eraser at another end
39RRBHZ0AUZUX32P4YQWX23WK6VZV1	383a389c0f38485cb0408a1fa137d412	79	pencil_3_1	pencil_3_1_14	this is a mechanical pencil or pen that has a red clip on the barrel
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	4dfcb0cd8f1d4d34ac57068704c97423	10	screwdriver_5_4	screwdriver_5_4_11	that's a red and black screwdriver
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	1493faf560654e2895570076fd19725e	30	screwdriver_5_4	screwdriver_5_4_18	this is a small or mini screwdriver with a black and orange grip
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	eb1b6474d0384cc4be7b7aaea8a4da91	282	screwdriver_5_4	screwdriver_5_4_12	there is a sturdy little screwdriver on the table the body of the screwdriver is red and its grip is black
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	4ea410a3d21e4d5f8e9bf673cda0272c	16	screwdriver_5_4	screwdriver_5_4_14	it is a short to screwdriver the handle is black with red on the ends of it
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	9354baf4c6ef4015a103c23ea197929a	37	screwdriver_5_4	screwdriver_5_4_5	this is a small red screwdriver
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	452aa4266af946adb903329b9020cd90	13	screwdriver_5_4	screwdriver_5_4_19	is a deer with tiny screwdriver
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	d1d798f536004a0c827dc5229e10a31f	20	screwdriver_5_4	screwdriver_5_4_6	a small handheld screwdriver the handle of the screwdriver is black and red
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	6dcfcd8f1e9a4896b815399cfc231377	13	screwdriver_5_4	screwdriver_5_4_15	this is a short red and black screwdriver
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	7576ac87f8b44bedb440e21a7778792a	39	screwdriver_5_4	screwdriver_5_4_20	a mini screwdriver with a magnetic tip and a black and red handle
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	08d2dd00f3634f929249123f253dd7ee	59	screwdriver_5_4	screwdriver_5_4_10	this is going to screw screwdriver I don't exactly know which type of screwdriver 8 is red and black behind was red and black
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	2a7600f755ff444297d059b41f27aad4	18	screwdriver_5_4	screwdriver_5_4_7	this is a small screwdriver most probably a star type
3NI0WFPPI9ECGSHYZW5WFBKBL6M06K	875e97538c094306bcbbe1a3cf61f4b2	37	screwdriver_5_4	screwdriver_5_4_8	it is a screwdriver we just use it as creamer and cream discreet
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	0c177f48f6254a3f9991a46313b36fbc	46	syringe_2_3	syringe_2_3_14	orange top portion of a syringe
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	9fe3ab00602d465eaa4c23c39753e520	23	syringe_2_3	syringe_2_3_10	the object is in Orange translucent syringe for the plunger depressed
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	52ed4aa4648145669faf2aff626bdf32	40	syringe_2_3	syringe_2_3_19	there is a syringe the syringe is orange
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	c701249350b44dc7b51b965954d04c46	71	syringe_2_3	syringe_2_3_5	the orange syringe is used to withdraw blood
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	eb1b6474d0384cc4be7b7aaea8a4da91	34	syringe_2_3	syringe_2_3_16	there is a little siren John the turntable the color of the sirens is tangerine orange is
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	9354baf4c6ef4015a103c23ea197929a	18	syringe_2_3	syringe_2_3_17	this is a brown medical syringe
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	d1d798f536004a0c827dc5229e10a31f	22	syringe_2_3	syringe_2_3_15	a syringe the syringe is orange
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	ce88fceda529479f9acd25fceb99347d	34	syringe_2_3	syringe_2_3_12	this is an orange syringe with a needle the orange color is similar to that of a common prescription bottle
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	77f13f4785d048cbb5fe42bc5503d8c7	82	syringe_2_3	syringe_2_3_18	this is a needle with a syringe attached to it and can we use for injecting liquids
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	41ca6bcea1384b78882a1347f99190e6	79	syringe_2_3	syringe_2_3_6	the object is very small in orange in color
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	3586941216ac4e2284ca3428a13517d8	32	syringe_2_3	syringe_2_3_7	an orange syringe with a needle
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	c2f27b320be141e497eab05a6fb32d36	17	syringe_2_3	syringe_2_3_11	this is a red syringe with plastic casing
3J06WJ78HNIDOJXF311TCWQ0WVPVVX	8ac7568a62094159a8126591605af288	240	syringe_2_3	syringe_2_3_13	Pizza medium size orange syringe
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	e7eccd9760be4300a58ab46c653e57d4	53	hammer_1_3	hammer_1_3_9	my husband bought a new hammer Congee pass it over to me it's in the garage it's yellow and black and color thank you
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	05a21bdb0d30480089e62411cfda08ce	23	hammer_1_3	hammer_1_3_20	this is a large object that is tall it is black and yellow okay and it is made out of metal so it is metallic and there you go
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	c88f413c9fdf486e824e6841084fa727	54	hammer_1_3	hammer_1_3_14	this is a steel claw hammer it has a yellow and black rubber handle
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	b4e40b12adb0451283d700f2e1e13768	70	hammer_1_3	hammer_1_3_10	accusense Hammer normally used by Carpenters for a blanket nail open Channel indianwood body hot surfaces plastic out of coverage material
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	4ea410a3d21e4d5f8e9bf673cda0272c	14	hammer_1_3	hammer_1_3_6	it is a hammer with a silver top and the handle is yellow with black
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	9354baf4c6ef4015a103c23ea197929a	20	hammer_1_3	hammer_1_3_11	this is a yellow and black hammer
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	a51f5d25ce6f44bf9a4cb1cb5d9bb1d3	9	hammer_1_3	hammer_1_3_15	this is a tool which is called a hammer
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	ac5746f2a02b436d841766b62274be21	91	hammer_1_3	hammer_1_3_12	a new bill hemmer with black handle and Gillian.
3N3WJQXELSO1VNNJ1NFCNIVN8ZV2LE	26054b18cb6b48658100115bd2c6f64e	26	hammer_1_3	hammer_1_3_18	there is a black and yellow claw foot hammer it is laying down flat
